alert_id,timestamp,device,tier,severity,anomaly_type,csaf_status,vote_total,risk_score,detectors
ALT-00149,2026-01-01 00:05:48,MacBook,LOW,0.4836120303445992,latency_spike,SUPPRESSED,2,0.5134274579817395,"σ-Data,σ-Err"
ALT-00414,2026-01-01 00:46:09,Apple Watch,LOW,0.4765055322726123,overheat,SUPPRESSED,2,0.4956076562564772,"σ-Data,σ-Err"
ALT-00166,2026-01-01 00:11:41,MacBook,LOW,0.47015551115623955,latency_spike,SUPPRESSED,2,0.5575964599805308,"σ-Data,σ-Err"
ALT-00321,2026-01-01 00:14:18,Apple Watch,LOW,0.4663312328580755,overheat,SUPPRESSED,2,0.5492297395855703,"σ-Data,σ-Err"
ALT-00446,2026-01-01 00:09:06,iPad,LOW,0.46149225150803214,latency_spike,SUPPRESSED,2,0.4796562049660233,"σ-Data,σ-Err"
ALT-00413,2026-01-01 00:45:54,Apple Watch,LOW,0.4564989320611679,overheat,SUPPRESSED,2,0.49488943989348644,"σ-Data,σ-Err"
ALT-00527,2026-01-01 00:40:23,iPad,LOW,0.4503685485056296,overheat,SUPPRESSED,2,0.471468950981513,"σ-Data,σ-Err"
ALT-00323,2026-01-01 00:14:40,Apple Watch,LOW,0.4475360977172073,overheat,SUPPRESSED,2,0.47860240371179963,"σ-Data,σ-Err"
ALT-00207,2026-01-01 00:27:08,MacBook,LOW,0.4221657085495581,latency_spike,SUPPRESSED,2,0.45368473070239845,"σ-Data,σ-Err"
ALT-00324,2026-01-01 00:14:58,Apple Watch,LOW,0.4044817721041881,cpu_spike,SUPPRESSED,2,0.36499248961332287,"σ-Data,σ-Err"
ALT-00144,2026-01-01 00:03:27,MacBook,LOW,0.3061778074805449,normal,SUPPRESSED,2,0.3160441406775811,"NDT,RRCF"
ALT-00313,2026-01-01 00:12:32,Apple Watch,LOW,0.3031054968821875,normal,SUPPRESSED,2,0.3030118163667643,"NDT,RRCF"
ALT-00460,2026-01-01 00:14:49,iPad,LOW,0.19463014333120077,normal,SUPPRESSED,2,0.10913217424207025,"σ-Data,RRCF"
